annotation_status,annotation_priority,JID,decision_year,court,JTITLE,JCASE,JNO,JDATE,json_file,contract_price,delay_days,claimed_penalty,allowed_penalty,remaining_ratio,reduction_rate,reduction_bucket,target_quality,x_log_contract_price,x_log_claimed_penalty,x_claim_to_contract_ratio,x_delay_days,x_penalty_per_delay_day,x_issue_owner_fault,x_issue_contractor_fault,x_issue_extension_request,x_issue_actual_damage_unclear,x_issue_partial_completion,x_issue_used_by_owner,x_ai_issue_owner_fault,x_ai_issue_contractor_fault,x_ai_issue_extension_request,x_ai_issue_actual_damage_unclear,x_ai_issue_partial_completion,x_ai_issue_used_by_owner,x_money_candidate_count,x_delay_candidate_count,x_relevance_score,x_penalty_term_count,x_delay_term_count,x_strong_reduction_term_count,x_has_mfa_252,x_has_discretion,x_has_over_high,final_judgment_extraction_status,final_judgment_amount,principal_award_total,final_judgment_amount_text,mean_baseline_predicted_remaining_ratio,mean_baseline_predicted_reduction_rate,mean_baseline_predicted_allowed_penalty,ridge_regression_l2_predicted_remaining_ratio,ridge_regression_l2_predicted_reduction_rate,ridge_regression_l2_predicted_allowed_penalty,lasso_regression_l1_predicted_remaining_ratio,lasso_regression_l1_predicted_reduction_rate,lasso_regression_l1_predicted_allowed_penalty,elastic_net_predicted_remaining_ratio,elastic_net_predicted_reduction_rate,elastic_net_predicted_allowed_penalty,random_forest_predicted_remaining_ratio,random_forest_predicted_reduction_rate,random_forest_predicted_allowed_penalty,extra_trees_predicted_remaining_ratio,extra_trees_predicted_reduction_rate,extra_trees_predicted_allowed_penalty,gradient_boosting_predicted_remaining_ratio,gradient_boosting_predicted_reduction_rate,gradient_boosting_predicted_allowed_penalty,hist_gradient_boosting_predicted_remaining_ratio,hist_gradient_boosting_predicted_reduction_rate,hist_gradient_boosting_predicted_allowed_penalty
ai_assumed_review,,"TPHV,109,建上,31,20220803,2",2022,臺灣高等法院民事,給付工程款等,建上,31,20220803,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202208/臺灣高等法院民事/TPHV,109,建上,31,20220803,2.json",53390000,900,78197142,35663175,0.4560675,0.5439325,中度酌減,ok,17.7931340204764,18.1747436575331,1.46464023225323,900,86885.7133333333,1,1,1,1,1,0,1,1,1,1,1,0,36,12,442,2,5,2,0,0,1,main_text_award,1466705,1466705,壹佰肆拾陸萬陸仟柒佰零伍,0.663238,0.336762,51863316.065796,0.599098,0.400902,46847751.377916,0.589913,0.410087,46129510.628646,0.589864,0.410136,46125678.968688,0.622573,0.377427,48683429.286366,0.636441,0.363559,49767867.251622,0.654968,0.345032,51216625.701456,0.64715,0.35285,50605280.445300
ai_assumed_review,,"KSHV,109,建上,26,20220309,1",2022,臺灣高等法院高雄分院民事,返還不當得利,建上,26,20220309,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202203/臺灣高等法院高雄分院民事/KSHV,109,建上,26,20220309,1.json",15050756,210,16067589,12007487,0.74731106,0.25268894,小幅酌減,ok,16.5269387804557,16.592314695344,1.06756026076032,210,76512.3285714286,1,1,1,1,1,1,1,1,1,1,1,1,29,12,437,2,5,4,1,1,1,main_text_award,1370000,1370000,壹佰參拾柒萬,0.663238,0.336762,10656635.593182,0.651812,0.348188,10473047.321268,0.646009,0.353991,10379807.102301,0.647255,0.352745,10399827.318195,0.580064,0.419936,9320229.945696,0.635419,0.364581,10209651.334791,0.608595,0.391405,9778654.327455,0.584797,0.415203,9396277.844433
ai_assumed_review,,"CYDV,111,建,2,20240607,3",2024,臺灣嘉義地方法院民事,給付工程違約金,建,2,20240607,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202406/臺灣嘉義地方法院民事/CYDV,111,建,2,20240607,3.json",3600000,176,3600000,300000,0.08333333,0.91666667,大幅酌減,ok,15.0964444034263,15.0964444034263,1,176,20454.5454545455,1,1,0,1,1,0,1,1,0,1,1,0,23,12,434,2,4,4,1,1,1,main_text_award,1620000,1620000,壹佰陸拾貳萬,0.663238,0.336762,2387656.800000,0.597172,0.402828,2149819.200000,0.60863,0.39137,2191068.000000,0.601749,0.398251,2166296.400000,0.647326,0.352674,2330373.600000,0.621491,0.378509,2237367.600000,0.651174,0.348826,2344226.400000,0.706114,0.293886,2542010.400000
ai_assumed_review,,"TPDV,105,建,330,20231027,2",2023,臺灣臺北地方法院民事,損害賠償等,建,330,20231027,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202310/臺灣臺北地方法院民事/TPDV,105,建,330,20231027,2.json",71099123,483,18600000,17196529,0.92454457,0.07545543,小幅酌減,ok,18.0795855599576,16.7386721386834,0.261606602376797,483,38509.3167701863,1,1,1,1,1,0,1,1,1,1,1,0,36,12,424,2,5,4,1,1,1,main_text_award,3028510,3028510,參佰零貳萬捌仟伍佰壹拾,0.663238,0.336762,12336226.800000,0.619761,0.380239,11527554.600000,0.616255,0.383745,11462343.000000,0.616546,0.383454,11467755.600000,0.754148,0.245852,14027152.800000,0.653093,0.346907,12147529.800000,0.705804,0.294196,13127954.400000,0.8509,0.1491,15826740.000000
ai_assumed_review,,"TCDV,107,建,70,20220317,4",2022,臺灣臺中地方法院民事,給付工程款,建,70,20220317,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202203/臺灣臺中地方法院民事/TCDV,107,建,70,20220317,4.json",99696316,145,9977357,9977357,1,0,未酌減,ok,18.4176392833968,16.1158287835548,0.100077489322675,145,68809.3586206897,1,1,1,1,1,1,1,1,1,1,1,1,36,12,422,2,5,4,1,1,1,first_instance_dismissed_no_award,0,,0,0.663238,0.336762,6617362.301966,0.656241,0.343759,6547550.735037,0.649572,0.350428,6481011.741204,0.652053,0.347947,6505765.563921,0.780906,0.219094,7791377.945442,0.660653,0.339347,6591570.834121,0.705804,0.294196,7042058.480028,0.852343,0.147657,8504130.397451
ai_assumed_review,,"TPDV,114,建,6,20250912,1",2025,臺灣臺北地方法院民事,返還不當得利,建,6,20250912,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202509/臺灣臺北地方法院民事/TPDV,114,建,6,20250912,1.json",50921424,47,10184284,8628252,0.84721243,0.15278757,小幅酌減,ok,17.7457942966984,16.1363563057119,0.19999998428952,47,216686.893617021,0,1,1,1,1,1,0,1,1,1,1,1,25,12,421,2,4,4,1,1,1,first_instance_dismissed_no_award,0,,0,0.663238,0.336762,6754604.151592,0.641545,0.358455,6533676.478780,0.644891,0.355109,6567753.093044,0.644817,0.355183,6566999.456028,0.706311,0.293689,7193271.816324,0.642182,0.357818,6540163.867688,0.705804,0.294196,7188108.384336,0.684996,0.315004,6976193.802864
ai_assumed_review,,"CYDV,114,重訴,12,20251230,1",2025,臺灣嘉義地方法院民事,返還履約保證金,重訴,12,20251230,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202512/臺灣嘉義地方法院民事/CYDV,114,重訴,12,20251230,1.json",370028888,60,16946000,16946000,1,0,未酌減,ok,19.7290916362305,16.6455423757405,0.0457964244132204,60,282433.333333333,1,1,1,1,1,1,1,1,1,1,1,1,31,12,417,1,4,4,0,1,1,main_text_award,8669972,8669972,"8,669,972",0.663238,0.336762,11239231.148000,0.632992,0.367008,10726682.432000,0.627961,0.372039,10641427.106000,0.628528,0.371472,10651035.488000,0.692127,0.307873,11728784.142000,0.642175,0.357825,10882297.550000,0.705804,0.294196,11960554.584000,0.750148,0.249852,12712008.008000
ai_assumed_review,,"TCDV,109,建,95,20210415,1",2021,臺灣臺中地方法院民事,給付工程款,建,95,20210415,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202104/臺灣臺中地方法院民事/TCDV,109,建,95,20210415,1.json",,50,600000,,,,,missing_claimed_or_allowed_penalty,0,13.3046849341983,0,50,12000,1,1,1,1,1,0,1,1,1,1,1,0,3,12,405,2,5,4,0,0,1,main_text_award,10800000,10800000,"1,080萬",,,,,,,,,,,,,,,,,,,,,,,,
ai_assumed_review,,"TPDV,109,建,151,20221031,2",2022,臺灣臺北地方法院民事,給付工程款等,建,151,20221031,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202210/臺灣臺北地方法院民事/TPDV,109,建,151,20221031,2.json",50700000,117,29893589,29893589,1,0,未酌減,ok,17.7414364685614,17.2131546006551,0.589617140039448,117,255500.760683761,1,1,1,1,1,0,1,1,1,1,1,0,32,12,402,2,4,3,1,1,1,main_text_award,50754513,50754513,伍仟零柒拾伍萬肆仟伍佰壹拾參,0.663238,0.336762,19826564.181182,0.605746,0.394254,18107921.962394,0.605892,0.394108,18112286.426388,0.60514,0.39486,18089806.447460,0.610179,0.389821,18240440.242431,0.637227,0.362773,19049002.037703,0.654968,0.345032,19579344.200152,0.619274,0.380726,18512322.434386
ai_assumed_review,,"TPDV,107,建,250,20230331,1",2023,臺灣臺北地方法院民事,給付工程款,建,250,20230331,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202303/臺灣臺北地方法院民事/TPDV,107,建,250,20230331,1.json",429506776,661,429506776,8409800,0.01958013,0.98041987,全免或近乎全免,ok,19.8781480757484,19.8781480757484,1,661,649783.322239032,1,1,1,0,1,0,1,1,1,0,1,0,32,12,398,2,4,2,0,1,0,main_text_award,547184,547184,伍拾肆萬柒仟壹佰捌拾肆,0.663238,0.336762,284865215.100688,0.553682,0.446318,237810170.749232,0.541528,0.458472,232589945.393728,0.539166,0.460834,231575450.388816,0.368376,0.631624,158219988.115776,0.618541,0.381459,265667550.733816,0.415307,0.584693,178377170.620232,0.536104,0.463896,230260300.640704
ai_assumed_review,,"TPDV,112,建,114,20250430,1",2025,臺灣臺北地方法院民事,給付工程款等,建,114,20250430,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202504/臺灣臺北地方法院民事/TPDV,112,建,114,20250430,1.json",63000000,18,52442727,47917344,0.91370809,0.08629191,小幅酌減,ok,17.9586452843558,17.775232217796,0.832424238095238,18,2913484.83333333,1,1,1,0,1,0,1,1,1,0,1,0,33,12,398,2,5,3,1,1,0,first_instance_dismissed_no_award,0,,0,0.663238,0.336762,34782009.370026,0.59668,0.40332,31291526.346360,0.592672,0.407328,31081335.896544,0.59185,0.40815,31038227.974950,0.648019,0.351981,33983883.507813,0.639827,0.360173,33554272.688229,0.655537,0.344463,34378147.929399,0.591786,0.408214,31034871.640422
ai_assumed_review,,"KSHV,107,建上,26,20260415,2",2026,臺灣高等法院高雄分院民事,返還不當得利等,建上,26,20260415,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202604/臺灣高等法院高雄分院民事/KSHV,107,建上,26,20260415,2.json",62429041,31,95595962,42492075,0.44449655,0.55550345,中度酌減,ok,17.9495411257154,18.3756411386358,1.53127391465136,31,3083740.70967742,1,1,1,1,1,1,1,1,1,1,1,1,32,12,397,2,5,4,0,1,1,main_text_award,286788,286788,"286,788",0.663238,0.336762,63402874.644956,0.611108,0.388892,58419457.145896,0.603347,0.396653,57677536.884814,0.604205,0.395795,57759558.220210,0.458022,0.541978,43785053.707164,0.620259,0.379741,59294255.794158,0.415307,0.584693,39701672.190334,0.606681,0.393319,57996253.822122
ai_assumed_review,,"TNHV,109,建上更一,3,20210420,1",2021,臺灣高等法院臺南分院民事,給付工程款,建上更一,3,20210420,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202104/臺灣高等法院臺南分院民事/TNHV,109,建上更一,3,20210420,1.json",28051067,88,28051067,2468488,0.08799979,0.91200021,大幅酌減,ok,17.1495372284252,17.1495372284252,1,88,318762.125,1,1,1,1,1,0,1,1,1,1,1,0,17,12,396,2,5,4,0,1,1,appeal_dismissed_no_main_amount,,,,0.663238,0.336762,18604533.574946,0.594241,0.405759,16669094.105147,0.599527,0.400473,16817372.045309,0.595204,0.404796,16696107.282668,0.519257,0.480743,14565712.897219,0.621914,0.378086,17445351.282238,0.608595,0.391405,17071739.120865,0.362009,0.637991,10154738.713603
ai_assumed_review,,"TCDV,110,建,142,20231222,1",2023,臺灣臺中地方法院民事,給付工程款,建,142,20231222,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202312/臺灣臺中地方法院民事/TCDV,110,建,142,20231222,1.json",68645354,518,72871926,72871926,1,0,未酌減,ok,18.0444640112676,18.1042140199271,1.06157112978105,518,140679.393822394,1,1,1,1,1,1,1,1,1,1,1,1,33,12,375,2,4,4,1,1,1,main_text_award,364360,364360,36萬4360,0.663238,0.336762,48331430.456388,0.622611,0.377389,45370862.718786,0.610772,0.389228,44508131.986872,0.612012,0.387988,44598493.175112,0.686426,0.313574,50021184.676476,0.640597,0.359403,46681537.179822,0.654968,0.345032,47728779.628368,0.687189,0.312811,50076785.956014
ai_assumed_review,,"TPDV,110,重訴,616,20230609,2",2023,臺灣臺北地方法院民事,履行契約,重訴,616,20230609,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/臺灣臺北地方法院民事/TPDV,110,重訴,616,20230609,2.json",513965000,133,18645200,18645200,1,0,未酌減,ok,20.0576657277158,16.7410992982739,0.03627717840709,133,140189.473684211,1,0,0,1,1,1,1,0,0,1,1,1,19,12,374,2,2,4,1,1,1,main_text_award,11480000,11480000,"1,148萬",0.663238,0.336762,12366205.157600,0.61321,0.38679,11433423.092000,0.61103,0.38897,11392776.556000,0.60524,0.39476,11284820.848000,0.714841,0.285159,13328353.413200,0.640002,0.359998,11932965.290400,0.705804,0.294196,13159856.740800,0.819323,0.180677,15276441.199600
ai_assumed_review,,"TNHV,109,建上,22,20221011,1",2022,臺灣高等法院臺南分院民事,延遲給付工程款之利息等,建上,22,20221011,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202210/臺灣高等法院臺南分院民事/TNHV,109,建上,22,20221011,1.json",37300000,210,440838,396754,0.89999955,0.10000045,小幅酌減,ok,17.434503884614,12.9964327400018,0.0118187131367292,210,2099.22857142857,1,0,0,1,1,1,1,0,0,1,1,1,36,12,372,2,2,4,0,1,0,appeal_retained_amount,220619,,"220,619",0.663238,0.336762,292380.513444,0.714352,0.285648,314913.506976,0.711433,0.288567,313626.700854,0.712066,0.287934,313905.751308,0.705796,0.294204,311141.697048,0.673083,0.326917,296720.563554,0.702011,0.297989,309473.125218,0.743302,0.256698,327675.767076
ai_assumed_review,,"TPHV,109,建上,85,20250422,1",2025,臺灣高等法院民事,給付工程款,建上,85,20250422,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202504/臺灣高等法院民事/TPHV,109,建上,85,20250422,1.json",5139668,200,46792515,8826,0.00018862,0.99981138,全免或近乎全免,ok,15.4524990439055,17.6612338121993,9.10419019282958,200,233962.575,1,1,1,1,1,1,1,1,1,1,1,1,29,12,370,2,5,4,0,1,1,main_text_award,34819887,34819887,叁仟肆佰捌拾壹萬玖仟捌佰捌拾柒,0.663238,0.336762,31034574.063570,0.638627,0.361373,29882963.476905,0.631249,0.368751,29537728.301235,0.632548,0.367452,29598511.778220,0.567583,0.432417,26558636.041245,0.623562,0.376438,29178034.238430,0.608595,0.391405,28477690.666425,0.497638,0.502362,23285733.579570
ai_assumed_review,,"TNHV,112,建上,25,20250213,1",2025,臺灣高等法院臺南分院民事,給付工程款,建上,25,20250213,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202502/臺灣高等法院臺南分院民事/TNHV,112,建上,25,20250213,1.json",52507589,20,13348403,13348403,1,0,未酌減,ok,17.7764682694961,16.4069073101867,0.254218547341795,20,667420.15,1,1,1,0,1,0,1,1,1,0,1,0,21,12,368,2,5,3,1,1,0,appeal_dismissed_no_main_amount,,,,0.663238,0.336762,8853168.108914,0.611246,0.388754,8159157.940138,0.613079,0.386921,8183625.562837,0.609763,0.390237,8139362.258489,0.689733,0.310267,9206834.046399,0.641233,0.358767,8559436.500899,0.706374,0.293626,9428964.820722,0.682831,0.317169,9114703.368893
ai_assumed_review,,"TPDV,105,建,400,20211227,1",2021,臺灣臺北地方法院民事,給付工程款等,建,400,20211227,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202112/臺灣臺北地方法院民事/TPDV,105,建,400,20211227,1.json",64808307,383,64808307,64808307,1,0,未酌減,ok,17.9869443475507,17.9869443475507,1,383,169212.289817232,1,1,1,1,1,1,1,1,1,1,1,1,36,12,361,2,5,2,0,1,0,main_text_award,38085071,38085071,參仟捌佰零捌萬伍仟零柒拾壹,0.663238,0.336762,42983331.918066,0.627051,0.372949,40638113.712657,0.615555,0.384445,39893077.415385,0.617612,0.382388,40026388.102884,0.680692,0.319308,44114496.108444,0.642652,0.357348,41649188.110164,0.654968,0.345032,42447367.219176,0.652979,0.347021,42318463.496553
ai_assumed_review,,"TCHV,112,建上,55,20240918,1",2024,臺灣高等法院臺中分院民事,變更設計展延工期管理費及損害賠償等,建上,55,20240918,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202409/臺灣高等法院臺中分院民事/TCHV,112,建上,55,20240918,1.json",58103549,435,45345522,45345522,1,0,未酌減,ok,17.8777373042939,17.6298219865408,0.780426028709537,435,104242.579310345,1,1,1,1,1,1,1,1,1,1,1,1,35,12,361,2,4,4,1,0,1,appeal_dismissed_no_main_amount,,,,0.663238,0.336762,30074873.320236,0.633533,0.366467,28727884.589226,0.622444,0.377556,28225048.095768,0.624399,0.375601,28313698.591278,0.65502,0.34498,29702223.820440,0.644002,0.355998,29202606.859044,0.654968,0.345032,29699865.853296,0.642961,0.357039,29155402.170642
ai_assumed_review,,"TPDV,109,建,376,20210528,1",2021,臺灣臺北地方法院民事,給付工程款,建,376,20210528,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202105/臺灣臺北地方法院民事/TPDV,109,建,376,20210528,1.json",18062990,376,9033281,9033281,1,0,未酌減,ok,16.7093756514967,16.0164262038071,0.500098876210417,376,24024.6835106383,0,1,1,1,1,0,0,1,1,1,1,0,31,12,355,2,5,4,1,1,1,main_text_award,7287954,7287954,柒佰貳拾捌萬柒仟玖佰伍拾肆,0.663238,0.336762,5991215.223878,0.628813,0.371187,5680244.525453,0.634517,0.365483,5731770.360277,0.634262,0.365738,5729466.873622,0.664337,0.335663,6001142.799697,0.641023,0.358977,5790540.886463,0.659432,0.340568,5956834.556392,0.748469,0.251531,6761130.796789
ai_assumed_review,,"PCDV,109,建,79,20220630,1",2022,臺灣新北地方法院民事,給付工程款等,建,79,20220630,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202206/臺灣新北地方法院民事/PCDV,109,建,79,20220630,1.json",6405309,24,8184863,8184863,1,0,未酌減,ok,15.672637735709,15.917797030712,1.27782484810647,24,341035.958333333,1,1,1,1,1,0,1,1,1,1,1,0,31,12,354,2,5,4,1,1,1,main_text_award,2562955,2562955,貳佰伍拾陸萬貳仟玖佰伍拾伍,0.663238,0.336762,5428512.166394,0.639121,0.360879,5231117.825423,0.642161,0.357839,5255999.808943,0.642305,0.357695,5257178.429215,0.614178,0.385822,5026962.787614,0.64389,0.35611,5270151.437070,0.609164,0.390836,4985923.884532,0.652769,0.347231,5342824.835647
ai_assumed_review,,"KSDV,109,建,81,20260213,1",2026,臺灣高雄地方法院民事,給付工程款,建,81,20260213,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202602/臺灣高雄地方法院民事/KSDV,109,建,81,20260213,1.json",117000000,600,22499888,12379911,0.55022101,0.44977899,中度酌減,ok,18.577684492762,16.9290208893845,0.192306735042735,600,37499.8133333333,1,1,1,0,1,1,1,1,1,0,1,1,36,12,351,2,5,4,0,1,1,main_text_award,15304911,15304911,"2,925,000 + 12,379,911",0.663238,0.336762,14922780.717344,0.648455,0.351545,14590164.873040,0.63285,0.36715,14239054.120800,0.635022,0.364978,14287923.877536,0.740115,0.259885,16652504.607120,0.653265,0.346735,14698389.334320,0.705804,0.294196,15880510.949952,0.797315,0.202685,17939498.200720
ai_assumed_review,,"KSDV,107,建,28,20221130,2",2022,臺灣高雄地方法院民事,給付工程款,建,28,20221130,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202211/臺灣高雄地方法院民事/KSDV,107,建,28,20221130,2.json",508870777,347,839888,38480,0.04581563,0.95418437,全免或近乎全免,ok,20.0477046660549,13.6410238285965,0.00165049367729757,347,2420.4265129683,1,1,1,1,1,1,1,1,1,1,1,1,25,12,350,2,4,4,1,1,1,main_text_award,52288553,52288553,伍仟貳佰貳拾捌萬捌仟伍佰伍拾參,0.663238,0.336762,557045.637344,0.681434,0.318566,572328.239392,0.680417,0.319583,571474.073296,0.680283,0.319717,571361.528304,0.641732,0.358268,538983.006016,0.651121,0.348879,546868.714448,0.748383,0.251617,628557.901104,0.599877,0.400123,503829.493776
ai_assumed_review,,"TPHV,111,建上,33,20231212,1",2023,臺灣高等法院民事,給付工程款,建上,33,20231212,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202312/臺灣高等法院民事/TPHV,111,建上,33,20231212,1.json",3110410,22,2216599,1317158,0.59422476,0.40577524,中度酌減,ok,14.9502651082637,14.6114845971822,0.712638848254732,22,100754.5,1,1,1,1,1,0,1,1,1,1,1,0,26,12,350,2,5,4,1,1,1,appeal_retained_amount,312776,,參拾壹萬貳仟柒佰柒拾陸,0.663238,0.336762,1470132.687562,0.661668,0.338332,1466652.627132,0.668231,0.331769,1481200.166369,0.66778,0.33222,1480200.480220,0.666602,0.333398,1477589.326598,0.648784,0.351216,1438093.965616,0.651743,0.348257,1444652.882057,0.707377,0.292623,1567971.150823
ai_assumed_review,,"TNHV,111,上更一,30,20230509,1",2023,臺灣高等法院臺南分院民事,履行契約,上更一,30,20230509,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202305/臺灣高等法院臺南分院民事/TNHV,111,上更一,30,20230509,1.json",,188,932278,932278,1,0,未酌減,ok,0,13.7453863324519,0,188,4958.92553191489,1,1,1,1,1,0,1,1,1,1,1,0,11,12,349,1,5,3,1,1,1,appeal_retained_amount,3844947,,70萬3080 + 93萬2278 + 65萬7563 + 89萬8569 + 65萬3457,0.663238,0.336762,618322.196164,0.749581,0.250419,698817.875518,0.759808,0.240192,708352.282624,0.761258,0.238742,709704.085724,0.803684,0.196316,749256.912152,0.829455,0.170545,773282.648490,0.752388,0.247612,701434.779864,0.870236,0.129764,811301.877608
