JID,decision_year,month,court,JTITLE,JCASE,JNO,JDATE,json_file,final_judgment_amount,final_judgment_amount_text,extraction_status,principal_award_total,principal_award_components,retained_award_total,retained_award_components,source_sentence,main_text_excerpt,main_amount_candidates,conclusion_amount_candidates,ai_allowed_penalty,ai_claimed_penalty,final_minus_ai_allowed_penalty,final_to_ai_allowed_penalty_ratio,manual_checked,review_note
"TNHV,111,上更一,30,20230509,1",2023,202305,臺灣高等法院臺南分院民事,履行契約,上更一,30,20230509,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202305/臺灣高等法院臺南分院民事/TNHV,111,上更一,30,20230509,1.json",3844947,70萬3080 + 93萬2278 + 65萬7563 + 89萬8569 + 65萬3457,appeal_retained_amount,,,3844947,70萬3080=703080 ; 93萬2278=932278 ; 65萬7563=657563 ; 89萬8569=898569 ; 65萬3457=653457,原判決關於命上訴人給付被上訴人蔡鳳真逾新臺幣70萬3080元本 息、給付被上訴人黃正弘逾新臺幣93萬2278元本息、給付被上訴 人杜佳軒逾新臺幣65萬7563元本息、給付被上訴人陳玉蘋逾新臺 幣89萬8569元本息、給付被上訴人林明賢逾新臺幣65萬3457元本 息，及該部分假執行之宣告，暨該訴訟費用部分均廢棄。 || 原判決關於命上訴人給付被上訴人蔡鳳真逾新臺幣70萬3080元本 息、給付被上訴人黃正弘逾新臺幣93萬2278元本息、給付被上訴 人杜佳軒逾新臺幣65萬7563元本息、給付被上訴人陳玉蘋逾新臺 幣89萬8569元本息、給付被上訴人林明賢逾新臺幣65萬3457元本 息，及該部分假執行之宣告，暨該訴訟費用部分均廢棄。 || 原判決關於命上訴人給付被上訴人蔡鳳真逾新臺幣70萬3080元本 息、給付被上訴人黃正弘逾新臺幣93萬2278元本息、給付被上訴 人杜佳軒逾新臺幣65萬7563元本息、給付被上訴人陳玉蘋逾新臺 幣89萬8569元本息、給付被上訴人林明賢逾新臺幣65萬3457元本 息，及該部分假執行之宣告，暨該訴訟費用部分均廢棄。 || 原判決關於命上訴人給付被上訴人蔡鳳真逾新臺幣70萬3080元本 息、給付被上訴人黃正弘逾新臺幣93萬2278元本息、給付被上訴 人杜佳軒逾新臺幣65萬7563元本息、給付被上訴人陳玉蘋逾新臺 幣89萬8569元本息、給付被上訴人林明賢逾新臺幣65萬3457元本 息，及該部分假執行之宣告，暨該訴訟費用部分均廢棄。 || 原判決關於命上訴人給付被上訴人蔡鳳真逾新臺幣70萬3080元本 息、給付被上訴人黃正弘逾新臺幣93萬2278元本息、給付被上訴 人杜佳軒逾新臺幣65萬7563元本息、給付被上訴人陳玉蘋逾新臺 幣89萬8569元本息、給付被上訴人林明賢逾新臺幣65萬3457元本 息，及該部分假執行之宣告，暨該訴訟費用部分均廢棄。,原判決關於命上訴人給付被上訴人蔡鳳真逾新臺幣70萬3080元本 息、給付被上訴人黃正弘逾新臺幣93萬2278元本息、給付被上訴 人杜佳軒逾新臺幣65萬7563元本息、給付被上訴人陳玉蘋逾新臺 幣89萬8569元本息、給付被上訴人林明賢逾新臺幣65萬3457元本 息，及該部分假執行之宣告，暨該訴訟費用部分均廢棄。 上開廢棄部分，被上訴人在第一審之訴及假執行之聲請均駁回。 原判決命被上訴人供擔保得為假執行金額變更為被上訴人蔡鳳真 新臺幣21萬元、被上訴人黃正弘新臺幣27萬9千元、被上訴人杜 佳軒新臺幣21萬9千元、被上訴人陳玉蘋新臺幣27萬元、被上訴 人林明賢新臺幣19萬元；命就上訴人供擔保得免假執之金額，變 更為對被上訴人蔡鳳真新臺…,70萬3080=703080 ; 93萬2278=932278 ; 65萬7563=657563 ; 89萬8569=898569 ; 65萬3457=653457 ; 21萬=210000 ; 27萬9千=279000 ; 21萬9千=219000 ; 27萬=270000 ; 19萬=190000 ; 70萬=700000 ; 93萬=930000 ; ...(+3),70萬3080=703080 ; 93萬2278=932278 ; 65萬7563=657563 ; 89萬8569=898569 ; 65萬3457=653457 ; 70萬3080=703080 ; 93萬2278=932278 ; 65萬7563=657563 ; 89萬8569=898569 ; 65萬3457=653457 ; 21萬=210000 ; 27萬9千=279000 ; ...(+115),932278,932278,2912669,4.124249,ai_assumed,主文以「逾/超過某金額部分廢棄」表示保留金額；本欄暫以保留額作為最後判決金額，需人工確認前審脈絡。
"TPDV,107,建,232,20230630,6",2023,202306,臺灣臺北地方法院民事,給付工程款,建,232,20230630,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/臺灣臺北地方法院民事/TPDV,107,建,232,20230630,6.json",6257952,陸佰貳拾伍萬柒仟玖佰伍拾貳,main_text_award,6257952,陸佰貳拾伍萬柒仟玖佰伍拾貳=6257952,,,被告應給付原告新臺幣陸佰貳拾伍萬柒仟玖佰伍拾貳元，及其中 新臺幣陸佰貳拾肆萬伍仟玖佰柒拾陸元自民國一百零七年八月十七日起，其餘新臺幣壹萬壹仟玖佰柒拾陸元自民國一百零八年七 月十六日起，均至清償日止，按年息百分之五計算之利息。,被告應給付原告新臺幣陸佰貳拾伍萬柒仟玖佰伍拾貳元，及其中 新臺幣陸佰貳拾肆萬伍仟玖佰柒拾陸元自民國一百零七年八月十七日起，其餘新臺幣壹萬壹仟玖佰柒拾陸元自民國一百零八年七 月十六日起，均至清償日止，按年息百分之五計算之利息。 原告其餘之訴駁回。 訴訟費用由被告負擔十分之六，餘由原告負擔。 本判決主文第一項於原告以新臺幣貳佰零捌萬陸仟元為被告供擔 保後，得假執行。但被告如以新臺幣陸佰貳拾伍萬柒仟玖佰伍拾貳元為原告預供擔保，得免為假執行。 原告其餘假執行之聲請駁回。 反訴原告之訴及假執行之聲請均駁回。 反訴訴訟費用由反訴原告負擔。,陸佰貳拾伍萬柒仟玖佰伍拾貳=6257952 ; 陸佰貳拾肆萬伍仟玖佰柒拾陸=6245976 ; 壹萬壹仟玖佰柒拾陸=11976 ; 貳佰零捌萬陸仟=2086000 ; 陸佰貳拾伍萬柒仟玖佰伍拾貳=6257952,39萬4722=394722 ; 34萬5382=345382 ; 4萬1018=41018 ; 38萬6400=386400 ; 4萬1018=41018 ; 4萬1018=41018 ; 34萬5382=345382 ; 4萬4241=44241 ; 6636=6636 ; 4萬4241=44241 ; 6636=6636 ; 625萬7952=6257952 ; ...(+41),820574,820574,5437378,7.62631,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TPDV,110,重訴,616,20230609,2",2023,202306,臺灣臺北地方法院民事,履行契約,重訴,616,20230609,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/臺灣臺北地方法院民事/TPDV,110,重訴,616,20230609,2.json",11480000,"1,148萬",main_text_award,11480000,"1,148萬=11480000",,,"一、被告應給付原告新臺幣1,148萬元，及自民國110年8月5日起 至清償日止，按週年利率5％計算之利息。","一、被告應給付原告新臺幣1,148萬元，及自民國110年8月5日起 至清償日止，按週年利率5％計算之利息。 二、原告其餘之訴駁回。 三、訴訟費用由被告負擔61％，餘由原告負擔。 四、本判決第1項於原告以新臺幣383萬元或等值之金融機構可轉 讓定期存單為被告供擔保後，得假執行；但被告如以新臺幣1,148萬元為原告預供擔保，得免為假執行。 五、原告其餘假執行之聲請駁回。","1,148萬=11480000 ; 383萬=3830000 ; 1,148萬=11480000","588萬=5880000 ; 84萬=840000 ; 672萬=6720000 ; 728萬=7280000 ; 420萬=4200000 ; 1,148萬=11480000 ; 2,100萬=21000000 ; 105萬=1050000 ; 1,995萬=19950000 ; 513,965,000=513965000 ; 129,400=129400 ; 57,875,000=57875000 ; ...(+129)",18645200,18645200,-7165200,0.615708,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"KMDV,110,重訴,16,20230606,1",2023,202306,福建金門地方法院民事,履行契約,重訴,16,20230606,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/福建金門地方法院民事/KMDV,110,重訴,16,20230606,1.json",4474047,肆佰肆拾柒萬肆仟零肆拾柒,main_text_award,4474047,肆佰肆拾柒萬肆仟零肆拾柒=4474047,,,被告應給付原告新臺幣肆佰肆拾柒萬肆仟零肆拾柒元，及自民國 一一一年二月二十二日起至清償日止，按年息百分之五計算之利 息。,被告應給付原告新臺幣肆佰肆拾柒萬肆仟零肆拾柒元，及自民國 一一一年二月二十二日起至清償日止，按年息百分之五計算之利 息。 原告其餘之訴駁回。 訴訟費用由被告負擔百分之三十，餘由原告負擔。 本判決第一項於原告以新臺幣壹佰伍拾萬元為被告供擔保後，得 假執行；但被告如以新臺幣肆佰肆拾柒萬肆仟零肆拾柒元為原告 預供擔保，得免為假執行。 原告其餘假執行之聲請駁回。,肆佰肆拾柒萬肆仟零肆拾柒=4474047 ; 壹佰伍拾萬=1500000 ; 肆佰肆拾柒萬肆仟零肆拾柒=4474047,"1,774,000=1774000 ; 1,774,000=1774000 ; 3,548,000=3548000 ; 1,169,313=1169313 ; 3,548,000=3548000 ; 7,663,613=7663613 ; 358,434=358434 ; 3,548,000=3548000 ; 4,474,047=4474047 ; 7,663,613=7663613 ; 358,434=358434 ; 358,434=358434 ; ...(+59)",3548000,7663613,926047,1.261005,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"HLHV,111,建上更二,3,20230616,1",2023,202306,臺灣高等法院花蓮分院民事,給付工程款等,建上更二,3,20230616,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/臺灣高等法院花蓮分院民事/HLHV,111,建上更二,3,20230616,1.json",,,appeal_dismissed_no_main_amount,,,,,兩造上訴均駁回。 第二審及發回前第三審訴訟費用（除確定部分外）由兩造各自負 擔。,兩造上訴均駁回。 第二審及發回前第三審訴訟費用（除確定部分外）由兩造各自負 擔。,,"7=7 ; 452=452 ; 452，=452 ; 376=376 ; 4,515=4515 ; 564=564 ; 5,907=5907 ; 127萬5=1270005 ; 127萬5=1270005 ; 30萬8,436=308436 ; 5,907=5907 ; 452=452 ; ...(+41)",644049,2044600,,,ai_assumed,主文為上訴/抗告駁回但未明列金額；需查前審主文才能得知維持金額。
"PCDV,110,建,49,20230630,2",2023,202306,臺灣新北地方法院民事,給付工程款,建,49,20230630,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/臺灣新北地方法院民事/PCDV,110,建,49,20230630,2.json",401713,"264,405 + 137,308",main_text_award,401713,"264,405=264405 ; 137,308=137308",,,"被告應給付原告新臺幣264,405元，及自民國110年8月22日起至 清償日止，按年息百分之5計算之利息。 || 反訴被告應給付反訴原告新臺幣137,308元，及自民國110 年12 月24日起至清償日止，按年息百分之5計算之利息。","被告應給付原告新臺幣264,405元，及自民國110年8月22日起至 清償日止，按年息百分之5計算之利息。 原告其餘之訴駁回。 訴訟費用由被告負擔4分之3，餘由原告負擔。 本判決第一項得假執行，但被告如以新臺幣264,405元為原告預 供擔保，得免為假執行。 原告其餘假執行之聲請駁回。 反訴被告應給付反訴原告新臺幣137,308元，及自民國110 年12 月24日起至清償日止，按年息百分之5計算之利息。 反訴原告其餘之訴駁回。 反訴訴訟費用由反訴被告負擔10分之1，餘由反訴原告負擔。 本判決反訴原告勝訴部分得假執行，但反訴被告以新臺幣137,308元為反訴原告預供擔保後，得免為假執行。","264,405=264405 ; 264,405=264405 ; 137,308=137308 ; 137,308=137308","137,308=137308 ; 50萬=500000 ; 698,000=698000 ; 36萬=360000 ; 3,000=3000 ; 109萬2,065=1092065 ; 136萬7,300=1367300 ; 18=18 ; 23萬0,340=230340 ; 4萬4,877=44877 ; 109萬2,065=1092065 ; 36萬=360000 ; ...(+250)",2430005,3528000,-2028292,0.165314,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TCHV,106,建上,51,20230614,1",2023,202306,臺灣高等法院臺中分院民事,給付工程款,建上,51,20230614,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/臺灣高等法院臺中分院民事/TCHV,106,建上,51,20230614,1.json",,,appeal_dismissed_no_main_amount,,,,,一、上訴駁回。 二、第二審訴訟費用由上訴人負擔。,一、上訴駁回。 二、第二審訴訟費用由上訴人負擔。,,"3,835萬1,706=38351706 ; 3,835萬1,706=38351706 ; 20萬=200000 ; 20萬=200000 ; 6萬=60000 ; 6萬=60000 ; 113萬7,651=1137651 ; 113萬7,651=1137651 ; 588萬8,824=5888824 ; 588萬8,824=5888824 ; 2,102萬3,922=21023922 ; 3,106萬5,231=31065231 ; ...(+101)",38351706,55678045,,,ai_assumed,主文為上訴/抗告駁回但未明列金額；需查前審主文才能得知維持金額。
"KSDV,110,建,48,20230620,1",2023,202306,臺灣高雄地方法院民事,給付工程款等,建,48,20230620,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/臺灣高雄地方法院民事/KSDV,110,建,48,20230620,1.json",115556,壹拾壹萬伍仟伍佰伍拾陸,main_text_award,115556,壹拾壹萬伍仟伍佰伍拾陸=115556,,,二、反訴被告應給付反訴原告新臺幣壹拾壹萬伍仟伍佰伍拾陸元 ，及自民國一一一年一月四日起至清償日止，按週年利率百 分之五計算之利息。,一、原告之訴及假執行之聲請均駁回。 二、反訴被告應給付反訴原告新臺幣壹拾壹萬伍仟伍佰伍拾陸元 ，及自民國一一一年一月四日起至清償日止，按週年利率百 分之五計算之利息。 三、反訴原告其餘之訴駁回。 四、本訴訴訟費用由原告負擔，反訴訴訟費用由反訴被告負擔百 分之四，餘由反訴原告負擔。 五、本判決第二項得假執行，反訴被告如以新臺幣壹拾壹萬伍仟伍佰伍拾陸元為反訴原告預供擔保，得免為假執行。 六、反訴原告其餘假執行之聲請駁回。,壹拾壹萬伍仟伍佰伍拾陸=115556 ; 壹拾壹萬伍仟伍佰伍拾陸=115556,"84萬9300=849300 ; 105萬700=1050700 ; 105萬700=1050700 ; 105萬700=1050700 ; 946萬9538=9469538 ; 105萬700=1050700 ; 224萬550=2240550 ; 陸仟=6000 ; 6000=6000 ; 24,000=24000 ; 1834萬7785=18347785 ; 4萬5443=45443 ; ...(+292)",1425339,1883083,-1309783,0.081073,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TCHV,112,重上更三,10,20230728,1",2023,202307,臺灣高等法院臺中分院民事,履行契約,重上更三,10,20230728,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202307/臺灣高等法院臺中分院民事/TCHV,112,重上更三,10,20230728,1.json",8500000,捌佰伍拾萬,main_text_award,8500000,捌佰伍拾萬=8500000,,,上開廢棄部分，被上訴人應給付上訴人新臺幣捌佰伍拾萬元，及 自本判決確定之翌日起至清償日止，按年利率百分之五計算之利 息。,原判決關於駁回下列第二項之訴，及該部分假執行之聲請，暨訴 訟費用（確定部分除外）之裁判均廢棄。 上開廢棄部分，被上訴人應給付上訴人新臺幣捌佰伍拾萬元，及 自本判決確定之翌日起至清償日止，按年利率百分之五計算之利 息。 其餘上訴駁回。 第一、二審及發回前第三審訴訟費用（確定部分除外）由上訴人 負擔二分之一，餘由被上訴人負擔。 本判決於上訴人以新臺幣貳佰捌拾肆萬元供擔保得假執行，但被 上訴人如以新臺幣捌佰伍拾萬元預供擔保，得免為假執行。 其餘假執行聲請駁回。,捌佰伍拾萬=8500000 ; 貳佰捌拾肆萬=2840000 ; 捌佰伍拾萬=8500000,00萬=0 ; 220萬=2200000 ; 390萬=3900000 ; 600萬=6000000 ; 210萬=2100000 ; 80萬=800000 ; 500萬=5000000 ; 420萬=4200000 ; 850萬=8500000 ; 380萬=3800000 ; 390萬=3900000 ; 80萬=800000 ; ...(+92),,17000000,,,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"KSHV,109,建上,10,20230823,1",2023,202308,臺灣高等法院高雄分院民事,給付工程款,建上,10,20230823,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202308/臺灣高等法院高雄分院民事/KSHV,109,建上,10,20230823,1.json",10643259,壹仟零陸拾肆萬參仟貳佰伍拾玖,appeal_retained_amount,,,10643259,壹仟零陸拾肆萬參仟貳佰伍拾玖=10643259,原判決除確定部分外，關於命上訴人交通部公路總局第三區養護 工程處給付逾新臺幣壹仟零陸拾肆萬參仟貳佰伍拾玖元，及自民 國一○四年八月八日起至清償日止，按年息百分之五計算之利息 ，及該部分假執行之聲請，暨訴訟費用負擔（除確定部分外）之 裁判均廢棄。,原判決除確定部分外，關於命上訴人交通部公路總局第三區養護 工程處給付逾新臺幣壹仟零陸拾肆萬參仟貳佰伍拾玖元，及自民 國一○四年八月八日起至清償日止，按年息百分之五計算之利息 ，及該部分假執行之聲請，暨訴訟費用負擔（除確定部分外）之 裁判均廢棄。 上開廢棄部分，上訴人日興資產股份有限公司在第一審之訴及假 執行之聲請均駁回。 上訴人交通部公路總局第三區養護工程處之其餘上訴駁回。 上訴人日興資產股份有限公司之上訴及擴張之訴，暨假執行之聲 請均駁回。 第一（除確定部分外）、二審訴訟費用由上訴人交通部公路總局 第三區養護工程處負擔百分之六十七，其餘由上訴人日興資產股 份有限公司負擔。,壹仟零陸拾肆萬參仟貳佰伍拾玖=10643259,"13,042,481=13042481 ; 10,643,259=10643259 ; 10,643,259=10643259 ; 10,643,259=10643259 ; 1,187,273=1187273 ; 1,187,273=1187273 ; 6,280,918=6280918 ; 6,434,910=6434910 ; 6,280,918=6280918 ; 4,537,073=4537073 ; 155,765=155765 ; 180,406=180406 ; ...(+121)",9199612,9268283,1443647,1.156925,ai_assumed,主文以「逾/超過某金額部分廢棄」表示保留金額；本欄暫以保留額作為最後判決金額，需人工確認前審脈絡。
